orderitem_id,order_id,product_id,quantity,supplier_id,subtotal,discount
41310,7547,16,5,41,3077.60,0.10
41311,7547,396,3,38,316.44,0.21
41312,7547,245,8,11,6092.96,0.22
41313,7547,361,10,21,9255.80,0.22
41314,7548,284,9,21,1862.64,0.00
41315,7548,53,10,10,4871.50,0.00
41316,7548,320,5,22,4388.15,0.00
41317,7548,144,6,40,4772.10,0.00
41318,7549,437,4,46,459.80,0.00
41319,7549,108,5,3,1181.90,0.00
41320,7549,54,3,6,2232.30,0.00
41321,7549,242,6,19,3313.02,0.00
41322,7549,364,4,1,1034.16,0.00
41323,7549,366,9,39,3293.82,0.00
41324,7549,208,10,37,2386.20,0.00
41325,7549,94,10,19,8366.00,0.00
41326,7550,174,3,18,1471.20,0.00
41327,7550,237,6,15,5739.36,0.00
41328,7550,64,4,49,858.68,0.00
41329,7550,475,5,16,2818.85,0.00
41330,7550,399,9,13,3068.37,0.00
41331,7551,30,8,34,7249.04,0.14
41332,7551,16,1,42,615.52,0.12
41333,7551,98,3,38,1374.39,0.20
41334,7551,73,1,31,761.25,0.22
41335,7551,257,8,48,1231.20,0.17
41336,7551,112,9,1,4825.89,0.19
41337,7551,269,6,28,4807.74,0.16
41338,7552,179,9,43,1505.43,0.00
41339,7552,420,9,10,1312.65,0.00
41340,7552,388,6,39,3164.10,0.00
41341,7552,387,5,19,3053.25,0.00
41342,7552,111,5,30,2804.90,0.00
41343,7552,379,7,22,6829.62,0.00
41344,7553,280,8,3,1166.32,0.00
41345,7554,152,6,38,2148.06,0.11
41346,7554,105,9,37,1733.76,0.13
41347,7555,147,6,32,1880.52,0.00
41348,7555,324,7,8,4865.77,0.00
41349,7555,177,6,22,3112.14,0.00
41350,7555,203,2,27,396.86,0.00
41351,7555,73,4,26,3045.00,0.00
41352,7555,12,3,20,2609.94,0.00
41353,7555,246,10,12,3810.80,0.00
41354,7555,498,4,44,70.00,0.00
41355,7556,497,8,8,6051.36,0.00
41356,7556,141,10,21,3166.00,0.00
41357,7556,265,4,11,2876.64,0.00
41358,7556,452,10,18,8015.70,0.00
41359,7556,302,10,29,8825.30,0.00
41360,7556,214,6,45,2924.64,0.00
41361,7556,300,4,45,1993.32,0.00
41362,7556,201,2,34,1025.76,0.00
41363,7557,128,9,49,1045.08,0.07
41364,7557,192,10,20,8901.50,0.09
41365,7558,389,1,14,863.73,0.00
41366,7559,213,1,28,265.58,0.00
41367,7559,181,8,8,1819.04,0.00
41368,7559,20,4,11,3776.28,0.00
41369,7559,70,3,34,2943.06,0.00
41370,7559,29,7,26,4500.30,0.00
41371,7559,148,3,50,1994.43,0.00
41372,7560,487,2,4,574.32,0.09
41373,7560,35,1,30,278.72,0.24
41374,7560,149,7,20,4383.54,0.18
41375,7560,428,3,9,2601.99,0.11
41376,7560,5,3,28,1293.69,0.16
41377,7560,28,7,6,294.63,0.17
41378,7560,414,2,7,518.46,0.05
41379,7560,392,1,33,806.67,0.21
41380,7560,107,9,27,3842.91,0.24
41381,7560,321,7,16,3562.09,0.14
41382,7561,111,4,17,2243.92,0.00
41383,7561,157,8,44,3062.56,0.00
41384,7561,392,4,48,3226.68,0.00
41385,7561,345,2,32,1205.22,0.00
41386,7561,288,8,43,7882.72,0.00
41387,7561,17,4,41,3768.20,0.00
41388,7562,256,4,39,724.48,0.00
41389,7562,165,4,47,3409.00,0.00
41390,7562,484,6,31,3255.36,0.00
41391,7562,125,10,45,3943.40,0.00
41392,7563,201,2,28,1025.76,0.23
41393,7563,451,10,37,2315.80,0.10
41394,7563,403,4,44,3480.04,0.14
41395,7563,333,7,19,327.11,0.14
41396,7563,174,7,5,3432.80,0.17
41397,7563,306,8,49,3239.20,0.24
41398,7563,329,1,42,219.86,0.24
41399,7563,204,3,21,2924.13,0.23
41400,7563,145,1,27,947.51,0.19
41401,7564,14,5,28,4969.20,0.00
41402,7564,15,10,9,7668.20,0.00
41403,7564,63,5,22,3120.70,0.00
41404,7564,160,7,28,6158.95,0.00
41405,7564,157,5,15,1914.10,0.00
41406,7564,201,1,25,512.88,0.00
41407,7564,396,3,21,316.44,0.00
41408,7564,381,8,33,2504.48,0.00
41409,7565,119,10,24,7675.50,0.00
41410,7565,61,10,27,9029.40,0.00
41411,7565,474,6,10,761.82,0.00
41412,7565,295,5,35,1881.05,0.00
41413,7565,393,5,36,393.90,0.00
41414,7565,427,7,4,6992.79,0.00
41415,7565,336,6,46,2290.32,0.00
41416,7565,357,4,3,699.48,0.00
41417,7566,303,5,21,3917.75,0.00
41418,7566,290,3,35,2704.26,0.00
41419,7566,13,8,15,4224.24,0.00
41420,7566,333,3,19,140.19,0.00
41421,7566,14,6,28,5963.04,0.00
41422,7566,163,4,31,458.28,0.00
41423,7566,393,9,34,709.02,0.00
41424,7566,161,8,13,4878.96,0.00
41425,7567,122,10,20,226.50,0.14
41426,7568,211,1,28,756.42,0.00
41427,7568,202,3,33,2802.03,0.00
41428,7568,217,10,3,5120.50,0.00
41429,7568,320,10,22,8776.30,0.00
41430,7568,102,4,37,2692.28,0.00
41431,7568,472,2,48,29.70,0.00
41432,7568,118,5,26,2368.75,0.00
41433,7568,120,7,9,1018.22,0.00
41434,7568,431,4,2,1112.04,0.00
41435,7569,46,2,42,525.38,0.11
41436,7569,86,1,9,61.46,0.09
41437,7569,137,4,44,2596.92,0.23
41438,7570,203,8,47,1587.44,0.00
41439,7571,441,5,41,4969.50,0.00
41440,7571,172,6,49,3341.58,0.00
41441,7571,251,9,13,666.81,0.00
41442,7571,416,8,35,1431.28,0.00
41443,7571,421,6,18,2802.30,0.00
41444,7571,76,9,8,7201.08,0.00
41445,7571,217,2,27,1024.10,0.00
41446,7571,463,6,26,3841.86,0.00
41447,7571,334,6,29,1467.12,0.00
41448,7572,232,8,14,80.40,0.00
41449,7572,143,2,14,248.46,0.00
41450,7572,392,10,50,8066.70,0.00
41451,7572,109,4,36,6.40,0.00
41452,7572,61,8,37,7223.52,0.00
41453,7572,407,2,26,1730.02,0.00
41454,7572,36,8,43,5039.36,0.00
41455,7573,157,5,35,1914.10,0.00
41456,7574,141,5,27,1583.00,0.22
41457,7574,229,5,25,2087.75,0.07
41458,7574,271,10,4,3320.70,0.06
41459,7574,176,6,24,2843.64,0.08
41460,7574,492,3,22,2744.67,0.18
41461,7574,26,10,16,4087.40,0.17
41462,7574,21,8,14,5536.32,0.14
41463,7574,303,6,44,4701.30,0.09
41464,7575,141,2,48,633.20,0.09
41465,7575,273,2,11,1921.16,0.24
41466,7575,99,10,25,6029.20,0.15
41467,7575,39,1,22,279.77,0.07
41468,7576,313,7,49,3049.97,0.00
41469,7576,276,5,20,4864.75,0.00
41470,7576,152,3,49,1074.03,0.00
41471,7577,189,10,19,8539.00,0.00
41472,7577,432,1,26,324.70,0.00
41473,7577,336,4,5,1526.88,0.00
41474,7577,432,1,8,324.70,0.00
41475,7577,34,7,9,141.54,0.00
41476,7577,406,10,39,7770.00,0.00
41477,7577,257,9,28,1385.10,0.00
41478,7578,398,6,15,2157.54,0.00
41479,7578,36,5,18,3149.60,0.00
41480,7578,72,4,12,1615.84,0.00
41481,7578,69,7,5,1672.23,0.00
41482,7578,161,9,35,5488.83,0.00
41483,7578,120,5,26,727.30,0.00
41484,7578,226,6,31,1586.58,0.00
41485,7578,239,2,1,1155.76,0.00
41486,7578,449,4,42,242.96,0.00
41487,7578,304,5,27,4350.85,0.00
41488,7579,13,10,5,5280.30,0.00
41489,7579,500,3,4,2691.30,0.00
41490,7579,441,5,46,4969.50,0.00
41491,7579,212,7,19,2903.88,0.00
41492,7579,221,9,44,5708.88,0.00
41493,7579,499,8,15,1135.12,0.00
41494,7580,74,8,31,424.48,0.00
41495,7580,394,1,11,613.19,0.00
41496,7580,93,5,50,4228.00,0.00
41497,7580,422,8,35,6863.76,0.00
41498,7580,33,3,4,451.68,0.00
41499,7581,285,6,2,1738.20,0.00
41500,7581,404,2,22,1323.10,0.00
41501,7581,345,5,37,3013.05,0.00
41502,7581,366,5,34,1829.90,0.00
41503,7581,66,5,39,862.00,0.00
41504,7581,340,7,47,2049.53,0.00
41505,7581,277,6,49,5695.98,0.00
41506,7581,39,3,2,839.31,0.00
41507,7581,32,10,7,5101.70,0.00
41508,7581,422,1,1,857.97,0.00
41509,7582,361,4,1,3702.32,0.00
41510,7582,326,4,16,318.40,0.00
41511,7582,303,10,7,7835.50,0.00
41512,7582,328,4,44,891.20,0.00
41513,7582,370,10,14,7140.90,0.00
41514,7582,176,1,20,473.94,0.00
41515,7583,345,8,18,4820.88,0.00
41516,7583,422,6,35,5147.82,0.00
41517,7583,315,10,7,3044.50,0.00
41518,7583,9,5,23,4587.80,0.00
41519,7584,277,3,7,2847.99,0.00
41520,7584,341,3,9,2792.19,0.00
41521,7584,280,7,13,1020.53,0.00
41522,7584,458,5,13,1301.80,0.00
41523,7584,236,1,7,492.84,0.00
41524,7585,385,3,7,907.62,0.00
41525,7585,489,7,27,5859.98,0.00
41526,7585,413,3,24,2936.37,0.00
41527,7585,318,3,22,1453.08,0.00
41528,7585,454,9,10,2753.28,0.00
41529,7586,247,7,35,1730.26,0.00
41530,7586,53,10,27,4871.50,0.00
41531,7586,291,6,44,1786.80,0.00
41532,7587,59,7,19,4419.80,0.00
41533,7587,124,6,22,2269.08,0.00
41534,7587,165,8,7,6818.00,0.00
41535,7587,412,4,34,1900.00,0.00
41536,7587,36,3,41,1889.76,0.00
41537,7587,96,10,15,1146.90,0.00
41538,7588,450,10,35,7580.80,0.00
41539,7588,449,2,2,121.48,0.00
41540,7588,241,2,41,1666.54,0.00
41541,7588,166,2,2,200.76,0.00
41542,7588,110,7,21,6006.35,0.00
41543,7588,420,5,19,729.25,0.00
41544,7588,287,4,20,1703.60,0.00
41545,7588,413,5,44,4893.95,0.00
41546,7589,251,3,25,222.27,0.00
41547,7589,361,6,44,5553.48,0.00
41548,7589,488,8,25,5831.60,0.00
41549,7590,330,8,44,1801.84,0.00
41550,7590,343,9,4,2113.92,0.00
41551,7590,10,6,22,3033.66,0.00
41552,7590,44,10,16,8896.50,0.00
41553,7590,473,8,40,6397.44,0.00
41554,7590,323,7,45,5332.11,0.00
41555,7590,7,7,11,4716.18,0.00
41556,7590,455,7,14,4377.52,0.00
41557,7590,420,3,30,437.55,0.00
41558,7591,92,5,20,1.85,0.00
41559,7591,181,3,10,682.14,0.00
41560,7591,252,8,19,5707.92,0.00
41561,7591,499,10,38,1418.90,0.00
41562,7591,475,8,6,4510.16,0.00
41563,7591,294,6,47,3538.98,0.00
41564,7591,153,9,11,1790.91,0.00
41565,7591,246,2,39,762.16,0.00
41566,7592,196,9,34,453.33,0.00
41567,7592,27,3,32,2705.85,0.00
41568,7592,31,3,22,1701.69,0.00
41569,7592,222,3,31,2662.02,0.00
41570,7592,355,3,30,1376.79,0.00
41571,7592,4,5,36,2071.30,0.00
41572,7592,86,1,13,61.46,0.00
41573,7593,491,7,42,54.60,0.00
41574,7593,8,7,12,4824.47,0.00
41575,7594,297,2,29,1442.76,0.00
41576,7594,284,8,38,1655.68,0.00
41577,7594,256,1,22,181.12,0.00
41578,7594,437,2,26,229.90,0.00
41579,7594,137,2,14,1298.46,0.00
41580,7594,241,1,34,833.27,0.00
41581,7595,335,5,20,4827.10,0.17
41582,7595,176,3,47,1421.82,0.13
41583,7595,284,4,24,827.84,0.24
41584,7595,135,3,46,2237.13,0.15
41585,7595,79,3,47,2561.07,0.17
41586,7595,425,2,50,843.18,0.20
41587,7596,369,5,13,2363.25,0.00
41588,7596,30,3,21,2718.39,0.00
41589,7596,106,4,12,1468.48,0.00
41590,7596,206,5,35,232.55,0.00
41591,7596,470,6,41,1393.62,0.00
41592,7596,100,4,28,3092.44,0.00
41593,7596,57,8,20,1068.08,0.00
41594,7597,324,4,50,2780.44,0.07
41595,7597,380,8,49,2801.20,0.20
41596,7597,455,7,15,4377.52,0.20
41597,7597,405,6,43,1877.94,0.21
41598,7597,443,10,50,8846.80,0.16
41599,7597,61,3,5,2708.82,0.13
41600,7597,212,4,3,1659.36,0.19
41601,7597,278,7,35,1382.08,0.22
41602,7597,167,8,38,7353.52,0.11
41603,7597,166,2,49,200.76,0.11
41604,7598,58,9,16,2612.97,0.00
41605,7598,236,9,8,4435.56,0.00
41606,7598,226,10,35,2644.30,0.00
41607,7599,379,1,11,975.66,0.00
41608,7599,153,1,23,198.99,0.00
41609,7599,274,10,4,4976.70,0.00
41610,7599,233,6,2,870.96,0.00
41611,7599,285,3,1,869.10,0.00
41612,7599,296,5,20,1492.70,0.00
41613,7599,249,4,31,2974.28,0.00
41614,7600,458,2,37,520.72,0.00
41615,7600,491,7,39,54.60,0.00
41616,7600,499,4,23,567.56,0.00
41617,7600,225,6,36,1044.12,0.00
41618,7600,145,4,23,3790.04,0.00
41619,7600,418,6,36,5512.86,0.00
41620,7600,229,7,37,2922.85,0.00
41621,7600,228,5,16,1811.80,0.00
41622,7601,236,7,18,3449.88,0.00
41623,7601,278,2,19,394.88,0.00
41624,7601,289,7,46,2123.52,0.00
41625,7601,348,4,47,2626.48,0.00
41626,7601,353,5,40,4139.35,0.00
41627,7602,351,1,38,404.80,0.00
41628,7602,67,3,42,1064.10,0.00
41629,7602,163,5,13,572.85,0.00
41630,7602,345,4,30,2410.44,0.00
41631,7602,321,1,20,508.87,0.00
41632,7602,66,2,41,344.80,0.00
41633,7602,215,9,25,3756.15,0.00
41634,7602,248,7,35,5528.53,0.00
41635,7602,56,8,18,6810.40,0.00
41636,7603,199,6,3,3242.70,0.00
41637,7603,161,9,50,5488.83,0.00
41638,7603,22,1,29,98.64,0.00
41639,7603,304,5,31,4350.85,0.00
41640,7603,401,6,8,4069.08,0.00
41641,7603,329,8,3,1758.88,0.00
41642,7603,302,8,18,7060.24,0.00
41643,7603,264,5,50,3289.65,0.00
41644,7603,166,1,17,100.38,0.00
41645,7604,78,6,3,2403.84,0.00
41646,7604,370,8,16,5712.72,0.00
41647,7604,100,9,21,6957.99,0.00
41648,7604,212,4,29,1659.36,0.00
41649,7604,97,8,21,2833.68,0.00
41650,7604,149,4,17,2504.88,0.00
41651,7604,364,1,25,258.54,0.00
41652,7605,233,5,50,725.80,0.00
41653,7605,30,2,25,1812.26,0.00
41654,7605,444,7,23,5307.96,0.00
41655,7606,114,4,20,1711.44,0.00
41656,7606,496,7,4,4318.51,0.00
41657,7606,77,9,39,1513.71,0.00
41658,7606,37,9,8,3542.31,0.00
41659,7606,126,2,47,1718.72,0.00
41660,7607,417,3,50,1097.13,0.12
41661,7607,337,3,38,2538.81,0.24
41662,7607,315,7,30,2131.15,0.24
41663,7608,117,9,19,7862.31,0.00
41664,7608,191,7,49,454.51,0.00
41665,7608,255,9,29,6474.51,0.00
41666,7609,479,9,17,5066.19,0.00
41667,7610,56,9,14,7661.70,0.00
41668,7610,34,6,45,121.32,0.00
41669,7611,15,8,18,6134.56,0.00
41670,7612,56,10,17,8513.00,0.00
41671,7612,287,3,33,1277.70,0.00
41672,7612,122,10,21,226.50,0.00
41673,7612,236,6,6,2957.04,0.00
41674,7612,434,2,18,1130.66,0.00
41675,7612,474,9,35,1142.73,0.00
41676,7613,434,4,44,2261.32,0.00
41677,7613,197,4,30,2831.80,0.00
41678,7613,374,7,39,4384.94,0.00
41679,7613,57,10,1,1335.10,0.00
41680,7613,268,5,15,1682.55,0.00
41681,7613,207,10,46,2534.70,0.00
41682,7613,434,10,42,5653.30,0.00
41683,7613,158,6,13,1592.28,0.00
41684,7613,366,4,40,1463.92,0.00
41685,7613,192,7,28,6231.05,0.00
41686,7614,148,7,44,4653.67,0.00
41687,7614,83,3,9,240.03,0.00
41688,7615,23,8,6,5887.28,0.00
41689,7615,43,9,16,388.89,0.00
41690,7615,441,9,44,8945.10,0.00
41691,7615,403,4,33,3480.04,0.00
41692,7615,493,3,4,2338.50,0.00
41693,7616,214,5,19,2437.20,0.00
41694,7616,84,10,48,1231.50,0.00
41695,7616,236,10,1,4928.40,0.00
41696,7616,34,1,17,20.22,0.00
41697,7616,33,1,18,150.56,0.00
41698,7617,3,4,38,866.36,0.23
41699,7617,463,5,15,3201.55,0.19
41700,7617,176,9,11,4265.46,0.13
41701,7617,141,7,17,2216.20,0.12
41702,7617,394,5,22,3065.95,0.05
41703,7617,198,2,18,1972.60,0.07
41704,7617,134,7,32,1714.58,0.15
41705,7617,359,4,44,1191.96,0.25
41706,7618,25,2,19,564.22,0.00
41707,7618,317,7,43,2034.76,0.00
41708,7618,237,10,43,9565.60,0.00
41709,7618,497,1,3,756.42,0.00
41710,7619,89,7,29,4438.56,0.00
41711,7619,248,5,4,3948.95,0.00
41712,7619,160,2,4,1759.70,0.00
41713,7619,84,4,34,492.60,0.00
41714,7619,314,5,26,3643.30,0.00
41715,7620,209,2,43,1460.52,0.18
41716,7621,56,9,20,7661.70,0.00
41717,7621,358,9,48,6191.46,0.00
41718,7621,306,7,19,2834.30,0.00
41719,7621,357,3,21,524.61,0.00
41720,7621,145,1,17,947.51,0.00
41721,7622,44,6,38,5337.90,0.00
41722,7622,227,3,34,1137.12,0.00
41723,7622,359,9,27,2681.91,0.00
41724,7622,232,4,48,40.20,0.00
41725,7622,193,8,35,7373.04,0.00
41726,7622,395,5,35,929.00,0.00
41727,7622,304,9,15,7831.53,0.00
41728,7623,412,7,18,3325.00,0.00
41729,7623,299,9,9,3141.09,0.00
41730,7623,267,5,22,4308.55,0.00
41731,7623,342,1,13,537.33,0.00
41732,7624,75,8,49,3649.76,0.10
41733,7624,39,9,13,2517.93,0.07
41734,7624,342,3,36,1611.99,0.08
41735,7624,438,9,39,3878.01,0.10
41736,7624,244,6,25,5061.36,0.25
41737,7624,346,7,46,3715.53,0.17
41738,7624,316,9,29,6553.17,0.25
41739,7624,428,2,32,1734.66,0.11
41740,7624,482,1,49,692.39,0.13
41741,7624,136,4,16,2172.08,0.25
41742,7625,234,5,21,29.60,0.12
41743,7625,442,5,30,2143.50,0.11
41744,7625,487,6,5,1722.96,0.13
41745,7625,243,5,38,1264.30,0.22
41746,7626,250,6,46,3347.76,0.23
41747,7626,95,2,41,886.40,0.06
41748,7626,140,2,47,1153.54,0.07
41749,7626,459,4,24,2384.88,0.15
41750,7626,132,9,4,5042.70,0.09
41751,7626,450,3,49,2274.24,0.25
41752,7626,490,10,2,9848.80,0.12
41753,7626,112,5,5,2681.05,0.16
41754,7627,255,3,7,2158.17,0.05
41755,7627,40,7,42,1753.71,0.07
41756,7627,44,8,33,7117.20,0.12
41757,7627,322,4,46,699.24,0.14
41758,7628,317,8,26,2325.44,0.00
41759,7629,484,6,8,3255.36,0.00
41760,7629,129,5,6,3382.05,0.00
41761,7630,218,8,17,5597.20,0.00
41762,7630,167,7,36,6434.33,0.00
41763,7630,82,1,12,699.34,0.00
41764,7630,50,4,37,75.12,0.00
41765,7630,225,1,14,174.02,0.00
41766,7630,461,2,44,291.44,0.00
41767,7630,442,7,6,3000.90,0.00
41768,7630,25,3,42,846.33,0.00
41769,7630,72,5,15,2019.80,0.00
41770,7631,32,1,43,510.17,0.00
41771,7631,239,7,29,4045.16,0.00
41772,7631,495,7,34,5779.34,0.00
41773,7631,165,10,18,8522.50,0.00
41774,7631,140,7,18,4037.39,0.00
41775,7631,477,9,49,183.51,0.00
41776,7631,406,6,4,4662.00,0.00
41777,7632,235,7,35,6478.15,0.00
41778,7632,190,4,33,2116.96,0.00
41779,7632,279,1,46,6.83,0.00
41780,7632,189,10,30,8539.00,0.00
41781,7632,68,1,28,385.27,0.00
41782,7632,276,2,32,1945.90,0.00
41783,7633,484,5,47,2712.80,0.00
41784,7633,228,9,20,3261.24,0.00
41785,7633,91,4,45,3150.64,0.00
41786,7633,160,8,27,7038.80,0.00
41787,7633,257,5,41,769.50,0.00
41788,7633,359,8,12,2383.92,0.00
41789,7634,138,2,25,1651.90,0.00
41790,7634,324,7,6,4865.77,0.00
41791,7634,176,6,24,2843.64,0.00
41792,7634,497,3,21,2269.26,0.00
41793,7634,465,1,29,417.46,0.00
41794,7634,69,3,15,716.67,0.00
41795,7635,497,4,4,3025.68,0.00
41796,7635,285,8,23,2317.60,0.00
41797,7635,397,10,6,9373.00,0.00
41798,7635,199,7,24,3783.15,0.00
41799,7635,430,6,18,2642.28,0.00
41800,7635,74,5,16,265.30,0.00
41801,7635,368,4,46,1909.64,0.00
41802,7635,478,6,1,4462.50,0.00
41803,7635,385,4,22,1210.16,0.00
41804,7636,264,10,35,6579.30,0.00
41805,7637,56,10,5,8513.00,0.07
41806,7637,190,9,39,4763.16,0.10
41807,7637,376,6,31,4683.00,0.07
41808,7637,57,3,25,400.53,0.07
41809,7638,403,6,15,5220.06,0.14
41810,7638,211,3,46,2269.26,0.05
41811,7638,84,7,29,862.05,0.18
41812,7638,23,3,6,2207.73,0.11
41813,7639,247,2,14,494.36,0.00
41814,7639,82,10,25,6993.40,0.00
41815,7639,71,5,41,4366.50,0.00
41816,7639,24,8,48,4539.36,0.00
41817,7639,379,2,4,1951.32,0.00
41818,7639,466,10,26,4050.20,0.00
41819,7639,301,4,4,2027.80,0.00
41820,7640,297,7,37,5049.66,0.08
41821,7640,479,10,21,5629.10,0.17
41822,7640,458,10,10,2603.60,0.09
41823,7640,53,9,50,4384.35,0.09
41824,7640,209,4,15,2921.04,0.14
41825,7640,325,2,26,494.98,0.09
41826,7640,434,5,43,2826.65,0.06
41827,7640,456,9,7,4826.61,0.09
41828,7640,224,9,27,5516.37,0.06
41829,7640,103,8,26,5615.92,0.21
41830,7641,129,5,39,3382.05,0.25
41831,7642,407,8,41,6920.08,0.00
41832,7642,494,5,49,2884.15,0.00
41833,7642,411,3,35,2973.63,0.00
41834,7642,464,7,31,1088.57,0.00
41835,7642,288,3,47,2956.02,0.00
41836,7643,118,6,22,2842.50,0.00
41837,7643,201,2,11,1025.76,0.00
41838,7643,300,5,8,2491.65,0.00
41839,7643,36,10,32,6299.20,0.00
41840,7643,285,1,34,289.70,0.00
41841,7643,373,4,13,2613.76,0.00
41842,7644,249,5,27,3717.85,0.00
41843,7645,194,4,12,1250.72,0.00
41844,7645,53,6,21,2922.90,0.00
41845,7645,315,3,34,913.35,0.00
41846,7645,97,10,19,3542.10,0.00
41847,7645,308,7,1,2211.86,0.00
41848,7646,305,6,47,1881.48,0.09
41849,7646,13,3,43,1584.09,0.11
41850,7646,197,4,46,2831.80,0.07
41851,7646,34,1,12,20.22,0.16
41852,7647,123,7,46,4337.76,0.00
41853,7647,148,8,6,5318.48,0.00
41854,7647,84,3,1,369.45,0.00
41855,7647,81,4,44,1791.84,0.00
41856,7647,12,3,39,2609.94,0.00
41857,7647,268,6,23,2019.06,0.00
41858,7647,25,9,32,2538.99,0.00
41859,7647,329,3,23,659.58,0.00
41860,7648,482,1,5,692.39,0.00
41861,7648,387,9,6,5495.85,0.00
41862,7648,296,7,17,2089.78,0.00
41863,7648,433,3,15,397.95,0.00
41864,7648,428,4,26,3469.32,0.00
41865,7648,209,9,3,6572.34,0.00
41866,7649,425,6,10,2529.54,0.00
41867,7649,485,9,37,5256.45,0.00
41868,7649,133,8,36,3045.20,0.00
41869,7649,70,5,47,4905.10,0.00
41870,7650,105,5,46,963.20,0.00
41871,7651,485,1,32,584.05,0.00
41872,7651,406,6,47,4662.00,0.00
41873,7651,270,9,33,1464.12,0.00
41874,7651,495,8,33,6604.96,0.00
41875,7651,182,6,18,421.08,0.00
41876,7651,138,8,4,6607.60,0.00
41877,7651,478,3,28,2231.25,0.00
41878,7652,498,7,13,122.50,0.16
41879,7652,485,9,2,5256.45,0.14
41880,7652,437,9,5,1034.55,0.08
41881,7652,270,5,41,813.40,0.18
41882,7653,271,1,40,332.07,0.00
41883,7654,11,3,19,706.83,0.05
41884,7654,496,6,17,3701.58,0.16
41885,7654,381,5,16,1565.30,0.16
41886,7654,383,2,17,63.60,0.16
41887,7654,210,8,9,7117.52,0.15
41888,7655,204,8,17,7797.68,0.00
41889,7656,196,7,20,352.59,0.20
41890,7656,99,3,31,1808.76,0.17
41891,7656,258,10,42,6311.20,0.15
41892,7657,77,9,13,1513.71,0.23
41893,7657,312,4,7,3324.84,0.25
41894,7657,157,7,33,2679.74,0.14
41895,7658,368,3,45,1432.23,0.00
41896,7658,242,1,17,552.17,0.00
41897,7658,25,1,1,282.11,0.00
41898,7658,311,6,28,1652.28,0.00
41899,7659,102,1,32,673.07,0.00
41900,7659,292,6,48,2427.60,0.00
41901,7659,302,6,14,5295.18,0.00
41902,7659,108,4,38,945.52,0.00
41903,7659,199,8,46,4323.60,0.00
41904,7659,449,6,25,364.44,0.00
41905,7659,416,6,45,1073.46,0.00
41906,7659,260,3,47,2748.54,0.00
41907,7660,61,10,49,9029.40,0.00
41908,7660,53,6,34,2922.90,0.00
41909,7660,286,3,31,660.21,0.00
41910,7660,432,3,37,974.10,0.00
41911,7660,269,2,8,1602.58,0.00
41912,7660,162,5,35,1078.00,0.00
41913,7660,204,6,33,5848.26,0.00
41914,7661,143,5,43,621.15,0.00
41915,7661,153,3,37,596.97,0.00
41916,7661,44,1,39,889.65,0.00
41917,7661,179,8,30,1338.16,0.00
41918,7661,141,9,15,2849.40,0.00
41919,7661,467,9,15,4200.66,0.00
41920,7661,422,6,15,5147.82,0.00
41921,7661,149,7,34,4383.54,0.00
41922,7661,331,5,42,1675.10,0.00
41923,7661,452,7,11,5610.99,0.00
41924,7662,281,2,42,309.66,0.11
41925,7662,206,10,42,465.10,0.09
41926,7662,116,7,21,1599.85,0.14
41927,7663,83,6,4,480.06,0.22
41928,7663,199,10,45,5404.50,0.11
41929,7663,454,10,45,3059.20,0.18
41930,7664,343,3,15,704.64,0.11
41931,7664,435,5,42,4940.25,0.05
41932,7664,289,1,26,303.36,0.07
41933,7664,180,2,44,1059.48,0.16
41934,7664,155,4,16,3183.92,0.19
41935,7664,476,8,34,7694.08,0.08
41936,7664,257,3,40,461.70,0.15
41937,7664,382,6,15,5744.46,0.20
41938,7664,79,6,19,5122.14,0.07
41939,7665,338,6,15,2006.88,0.00
41940,7665,15,1,33,766.82,0.00
41941,7665,383,7,12,222.60,0.00
41942,7666,365,5,37,1530.50,0.00
41943,7667,483,7,17,3199.84,0.06
41944,7668,167,4,16,3676.76,0.00
41945,7669,312,7,15,5818.47,0.20
41946,7670,169,2,34,1282.26,0.00
41947,7670,261,4,24,1574.56,0.00
41948,7670,332,3,45,1639.59,0.00
41949,7670,395,10,10,1858.00,0.00
41950,7670,252,8,6,5707.92,0.00
41951,7670,282,9,31,4559.49,0.00
41952,7670,128,9,38,1045.08,0.00
41953,7670,129,10,25,6764.10,0.00
41954,7670,127,6,46,4500.24,0.00
41955,7670,371,2,20,1332.10,0.00
41956,7671,260,5,32,4580.90,0.00
41957,7671,159,5,16,4528.50,0.00
41958,7671,425,7,46,2951.13,0.00
41959,7672,182,4,15,280.72,0.00
41960,7672,468,7,14,5713.89,0.00
41961,7672,483,4,18,1828.48,0.00
41962,7672,240,1,11,773.47,0.00
41963,7672,93,4,8,3382.40,0.00
41964,7673,110,8,40,6864.40,0.00
41965,7673,270,1,23,162.68,0.00
41966,7673,205,7,48,1696.17,0.00
41967,7674,497,3,28,2269.26,0.00
41968,7674,23,3,10,2207.73,0.00
41969,7674,217,6,49,3072.30,0.00
41970,7675,246,4,42,1524.32,0.25
41971,7675,30,8,27,7249.04,0.08
41972,7675,112,5,33,2681.05,0.24
41973,7675,76,5,10,4000.60,0.17
41974,7675,465,8,9,3339.68,0.19
41975,7675,480,2,26,817.94,0.24
41976,7675,250,7,6,3905.72,0.25
41977,7675,186,2,49,1928.58,0.12
41978,7676,390,5,20,1255.95,0.18
41979,7676,448,6,14,3534.12,0.25
41980,7676,373,2,47,1306.88,0.11
41981,7676,127,8,41,6000.32,0.06
